"solute1" "solute2" "solute3" 
0.720215 0.697353 0.292768 
0.246827 0.242212 0.238262 
0.731323 0.291662 0.807342 
0.555423 0.722443 0.273279 
0.655852 0.660242 0.820838 
0.679531 0.205858 0.255470 
0.294033 0.315709 0.393254 
0.725746 0.199616 0.349526 
0.753314 0.632590 0.797226 
0.244841 0.341572 0.268675 
0.748676 0.714774 0.385498 
0.299295 0.303838 0.344520 
0.715178 0.755255 0.229729 
0.611007 0.688389 0.794096 
0.733487 0.271097 0.333080 
0.758791 0.740711 0.840841 
0.186665 0.638594 0.361753 
0.655764 0.278043 0.279845 
0.196621 0.280159 0.248649 
0.688217 0.664642 0.232328 
0.177821 0.315782 0.294482 
0.551122 0.611806 0.782048 
0.762283 0.273986 0.276404 
0.706577 0.763542 0.248375 
0.314289 0.304196 0.331873 
0.642569 0.211710 0.755721 
0.755486 0.730578 0.818141 
0.621443 0.783967 0.787600 
0.218074 0.205673 0.277492 
0.786087 0.314810 0.382000 
0.314199 0.709465 0.219740 
0.687154 0.637582 0.722060 
0.687061 0.311997 0.265622 
0.321135 0.711876 0.244465 
0.329353 0.325918 0.453719 
0.629707 0.247109 0.829970 
0.695704 0.782225 0.720737 
0.302295 0.328988 0.313449 
0.686695 0.753474 0.206200 
0.680111 0.255302 0.240005 
0.710998 0.633783 0.833012 
0.258981 0.322110 0.453602 
0.275976 0.714141 0.391267 
0.211058 0.249669 0.278711 
0.672722 0.200421 0.666786 
0.597113 0.735162 0.802687 
0.746530 0.759130 0.346508 
0.262202 0.281154 0.287966 
0.670142 0.707423 0.791915 
0.668368 0.268644 0.329606 
0.567089 0.634026 0.234519 
0.601273 0.694263 0.804415 
0.736844 0.774850 0.329568 
0.274553 0.315272 0.228044 
0.783331 0.290431 0.309132 
0.647851 0.748431 0.338001 
0.253206 0.277364 0.288604 
0.655137 0.228515 0.663929 
0.719247 0.711939 0.772314 
0.271976 0.314564 0.315300 
0.667553 0.719860 0.874049 
0.694522 0.664679 0.284880 
0.741535 0.405116 0.429494 
0.747661 0.270409 0.659555 
0.575757 0.713866 0.797692 
0.762298 0.673807 0.321485 
0.220253 0.245427 0.279956 
0.312444 0.339805 0.266924 
0.219261 0.673038 0.231670 
0.790168 0.316996 0.373635 
0.735047 0.699319 0.766513 
0.681673 0.390769 0.328153 
0.245077 0.230147 0.234070 
0.669279 0.729647 0.218519 
0.738437 0.590229 0.802871 
0.330334 0.711279 0.312312 
0.687385 0.209264 0.300948 
0.646415 0.689046 0.744376 
0.305986 0.337687 0.360321 
0.233450 0.366154 0.322540 
0.757638 0.625746 0.239175 
0.713767 0.785753 0.829577 
0.757571 0.295304 0.762085 
0.672179 0.685695 0.854710 
0.239573 0.323292 0.237281 
0.732499 0.700778 0.278915 
0.769013 0.232705 0.410863 
0.221219 0.235311 0.298628 
0.676760 0.638989 0.253466 
0.741791 0.378234 0.233204 
0.645987 0.744627 0.800186 
0.678782 0.692070 0.877850 
0.769260 0.276308 0.304796 
0.315111 0.338817 0.235848 
0.203129 0.642211 0.254181 
0.210689 0.296454 0.246282 
0.609056 0.665655 0.831614 
0.707547 0.759925 0.298819 
0.724302 0.325257 0.374596 
0.666897 0.265182 0.767089 
0.725947 0.609716 0.244406 
0.639580 0.760691 0.733381 
0.243146 0.252012 0.336792 
0.718545 0.759325 0.799722 
0.214991 0.250445 0.307591 
0.663392 0.283007 0.446477 
0.689538 0.647725 0.347899 
0.598734 0.692292 0.825669 
0.776391 0.335816 0.395303 
0.286564 0.320796 0.237672 
0.724929 0.672789 0.314153 
0.334648 0.323069 0.350726 
0.212938 0.662735 0.385025 
0.730903 0.221818 0.271588 
0.697497 0.706338 0.865449 
0.754220 0.234366 0.323104 
0.667893 0.671803 0.720063 
0.692249 0.665955 0.257315 
0.254263 0.275292 0.405269 
0.742249 0.233841 0.354870 
0.661306 0.694181 0.723168 
0.307184 0.322087 0.309995 
0.198784 0.670205 0.240335 
0.717181 0.701900 0.301839 
0.689543 0.211218 0.266100 
0.662179 0.669454 0.759984 
0.323589 0.349042 0.341281 
0.759026 0.716079 0.794703 
0.665839 0.282752 0.357970 
0.697679 0.796305 0.317702 
0.262151 0.377502 0.314055 
0.645938 0.717706 0.826554 
0.715075 0.317894 0.261214 
0.218256 0.295229 0.308456 
0.291798 0.672405 0.299989 
0.212580 0.421970 0.249693 
0.681498 0.686501 0.754524 
0.699634 0.223810 0.249856 
0.582673 0.702766 0.396558 
0.181692 0.684818 0.365742 
0.692452 0.381926 0.264026 
0.760166 0.663902 0.751967 
0.311664 0.237527 0.335885 
0.302887 0.333171 0.314245 
0.647514 0.245109 0.334360 
0.747620 0.663276 0.803023 
0.198678 0.703786 0.357807 
0.323108 0.687928 0.292762 
0.193191 0.309935 0.353653 
0.788582 0.335616 0.290574 
0.735024 0.602660 0.795395 
0.792681 0.340913 0.363670 
0.255747 0.277555 0.236924 
0.327092 0.717703 0.209943 
0.735788 0.688903 0.843996 
0.678429 0.673302 0.749466 
0.262280 0.649301 0.337019 
0.667919 0.226212 0.321897 
0.246314 0.399089 0.424475 
0.766408 0.232994 0.271355 
0.216681 0.266926 0.222612 
0.676687 0.766885 0.308753 
0.730265 0.593451 0.823365 
0.682951 0.330055 0.258571 
0.614274 0.770521 0.433066 
0.740631 0.638937 0.808264 
0.298446 0.318129 0.325089 
0.678869 0.316265 0.816155 
0.738300 0.639403 0.362359 
0.285205 0.341147 0.218795 
0.571498 0.711683 0.710493 
0.773796 0.641605 0.360604 
0.294945 0.323348 0.296485 
0.762856 0.756236 0.848455 
0.662033 0.303830 0.653758 
0.682230 0.222591 0.418654 
0.660340 0.756450 0.842480 
0.670062 0.674675 0.232206 
0.286348 0.332427 0.322425 
0.706356 0.708776 0.255685 
0.205632 0.218962 0.342654 
0.751054 0.299620 0.424616 
0.645400 0.710525 0.747286 
0.203691 0.226452 0.281793 
0.666405 0.702980 0.868253 
0.747369 0.722229 0.228738 
0.731166 0.297123 0.358052 
0.658904 0.722581 0.772858 
0.695671 0.266156 0.418495 
0.201334 0.239945 0.241284 
0.686021 0.668392 0.330092 
0.264364 0.219054 0.338387 
0.755828 0.643697 0.244578 
0.641753 0.698570 0.754166 
0.636360 0.187135 0.314803 
0.742057 0.712954 0.772514 
0.699238 0.323693 0.230208 
0.675342 0.716892 0.279755 
0.282304 0.264459 0.411237 
0.779681 0.733603 0.397623 
0.629438 0.796973 0.758357 
0.295743 0.298581 0.359856 
0.654324 0.186486 0.343718 
0.695832 0.639842 0.242375 
0.610555 0.769797 0.789398 
0.161957 0.286173 0.351283 
0.753856 0.384066 0.295679 
0.310764 0.627872 0.272134 
0.704070 0.348706 0.801516 
0.234464 0.306277 0.257422 
0.662101 0.593255 0.709863 
0.692977 0.731062 0.321602 
0.705164 0.300921 0.227699 
0.354641 0.252765 0.422473 
0.694919 0.658354 0.732119 
0.358018 0.740067 0.245854 
0.310301 0.355678 0.337692 
0.631433 0.293838 0.334441 
0.787743 0.704968 0.277548 
0.633689 0.658292 0.820783 
0.198232 0.231898 0.321698 
0.729454 0.635810 0.257495 
0.634688 0.685714 0.784234 
0.684745 0.308064 0.391932 
0.750889 0.565764 0.263261 
0.316524 0.323797 0.338503 
0.694536 0.335143 0.405813 
0.603242 0.753929 0.818322 
0.734987 0.615746 0.859817 
0.559143 0.740702 0.397564 
0.732975 0.228095 0.269530 
0.309586 0.369233 0.336644 
0.674891 0.685325 0.801583 
0.716358 0.222362 0.348402 
0.228134 0.566001 0.262941 
0.249752 0.311314 0.257849 
0.719973 0.322833 0.382832 
0.635646 0.639132 0.853052 
0.679346 0.771481 0.297394 
0.223877 0.196377 0.305537 
0.699052 0.306528 0.221098 
0.269893 0.287492 0.342304 
0.630063 0.673769 0.740182 
0.703299 0.736463 0.409468 
0.348776 0.661673 0.344449 
0.228054 0.211936 0.369439 
0.684049 0.356509 0.309786 
0.676509 0.691690 0.730033 
0.245622 0.709886 0.337593 
0.674004 0.302434 0.325235 
0.748793 0.668894 0.814897 
0.295162 0.292993 0.314706 
0.701497 0.792668 0.254753 
0.658977 0.754155 0.836026 
0.178978 0.247683 0.277029 
0.788032 0.283971 0.699542 
0.215509 0.223092 0.288227 
0.731862 0.735433 0.302076 
0.626244 0.687605 0.753252 
0.683363 0.227267 0.717056 
0.720421 0.229856 0.269742 
0.330850 0.262978 0.235196 
0.767003 0.751783 0.845541 
0.277531 0.738741 0.383672 
0.664322 0.760154 0.241005 
0.294380 0.357231 0.261259 
0.739522 0.670312 0.774273 
0.643260 0.297067 0.837497 
0.717267 0.707888 0.798462 
0.742055 0.263743 0.214502 
0.205723 0.687093 0.243121 
0.326861 0.243483 0.263109 
0.672818 0.668198 0.235557 
0.672247 0.281470 0.412788 
0.200126 0.220957 0.314915 
0.644563 0.693673 0.799635 
0.782499 0.689053 0.295627 
0.214868 0.232422 0.290402 
0.628612 0.640870 0.835034 
0.736450 0.203787 0.396960 
0.202479 0.237525 0.255039 
0.624637 0.317536 0.862383 
0.608412 0.689228 0.654504 
0.782458 0.705353 0.349622 
0.742190 0.638014 0.793920 
0.232726 0.336457 0.383553 
0.581317 0.704508 0.346811 
0.654733 0.348880 0.232300 
0.255706 0.239884 0.351741 
0.783122 0.339760 0.361845 
0.609150 0.726972 0.812874 
0.715586 0.632421 0.285450 
0.588108 0.583817 0.796208 
0.267021 0.287685 0.343501 
0.787903 0.335151 0.874461 
0.629740 0.748159 0.281575 
0.657892 0.232845 0.722380 
0.721435 0.802308 0.779811 
0.329855 0.301079 0.388228 
0.383722 0.729833 0.296408 
0.688866 0.265220 0.273088 
0.160495 0.280384 0.347252 
0.713156 0.238457 0.401342 
0.700379 0.748068 0.274166 
0.647727 0.664452 0.693326 
0.203581 0.278087 0.356134 
0.659536 0.282103 0.848297 
0.725285 0.796331 0.224269 
0.672296 0.572722 0.845222 
0.738832 0.759751 0.841410 
0.254680 0.261415 0.309061 
0.718991 0.591189 0.305535 
0.637034 0.237281 0.267320 
0.226818 0.251554 0.389861 
0.668515 0.733153 0.782344 
0.745951 0.295201 0.249583 
0.348285 0.644310 0.362915 
0.740052 0.296444 0.289603 
0.297305 0.347721 0.236154 
0.668392 0.688154 0.305179 
0.649324 0.672152 0.851900 
0.693410 0.259298 0.283245 
0.304493 0.295819 0.327351 
0.714466 0.639091 0.764031 
0.676705 0.760375 0.380863 
0.664467 0.682783 0.678547 
0.772794 0.337460 0.804517 
0.285582 0.238185 0.323226 
0.623548 0.699455 0.253810 
0.745525 0.204053 0.303103 
0.571428 0.683179 0.753428 
0.175292 0.383517 0.303004 
0.674388 0.730229 0.393642 
0.560224 0.617433 0.820380 
0.271599 0.311044 0.294383 
0.740656 0.323439 0.744332 
0.718322 0.649585 0.343755 
0.718717 0.695655 0.810064 
0.701281 0.727343 0.296563 
0.185227 0.246135 0.273116 
0.666168 0.283730 0.205111 
0.693856 0.626097 0.256173 
0.725529 0.354112 0.369647 
0.214431 0.205986 0.269041 
0.657628 0.707745 0.761100 
0.587715 0.723594 0.725184 
0.695773 0.655833 0.210905 
0.717010 0.210303 0.361316 
0.181949 0.313187 0.346511 
0.683396 0.639734 0.704675 
0.311851 0.319539 0.245370 
0.751001 0.229789 0.328572 
0.213629 0.729129 0.380413 
0.204770 0.234990 0.396270 
0.667224 0.718660 0.297234 
0.696963 0.701282 0.808910 
0.759216 0.399362 0.260276 
0.721126 0.700925 0.870437 
0.640304 0.348682 0.258042 
0.289671 0.269297 0.390332 
0.191734 0.671934 0.303780 
0.730358 0.213849 0.375846 
0.701642 0.729896 0.773812 
0.243605 0.278375 0.296807 
0.258391 0.687508 0.248963 
0.295030 0.271206 0.322656 
0.683152 0.311551 0.623988 
0.632284 0.708553 0.807130 
0.709883 0.760527 0.271837 
0.668365 0.741505 0.689165 
0.616161 0.583115 0.343751 
0.701753 0.341114 0.240952 
0.275158 0.254708 0.243833 
0.610949 0.567909 0.751171 
0.668358 0.689170 0.745356 
0.624273 0.639565 0.277482 
0.677512 0.242164 0.330880 
0.255086 0.345598 0.377829 
0.650068 0.256563 0.465138 
0.675071 0.675387 0.289212 
0.203801 0.282603 0.308739 
0.677209 0.680820 0.668773 
0.256407 0.214202 0.276383 
0.740577 0.662810 0.335571 
0.574651 0.715590 0.816519 
0.619639 0.213181 0.275774 
0.643188 0.678463 0.339655 
0.251972 0.254128 0.313202 
0.734047 0.308589 0.353106 
0.717867 0.659605 0.809518 
0.722257 0.668249 0.290598 
0.743038 0.295450 0.414663 
0.233251 0.298808 0.316449 
0.689761 0.743858 0.780289 
0.729208 0.232723 0.823163 
0.722584 0.713689 0.264071 
0.170109 0.270161 0.346039 
0.653268 0.640688 0.807711 
0.224987 0.293140 0.419222 
0.762988 0.320934 0.256147 
0.635176 0.765425 0.763773 
0.308798 0.607786 0.331781 
0.186140 0.239158 0.350432 
0.701479 0.286186 0.257815 
0.748565 0.726950 0.298091 
0.713850 0.708822 0.800644 
0.733425 0.278858 0.300713 
0.670115 0.720529 0.840791 
0.271170 0.638702 0.343859 
0.286896 0.308069 0.252838 
0.329014 0.236039 0.279349 
0.716252 0.693625 0.772094 
0.787898 0.250209 0.333280 
0.227691 0.734226 0.321546 
0.778248 0.632644 0.817664 
0.357665 0.334630 0.304001 
0.233630 0.766621 0.269783 
0.728149 0.240378 0.357429 
0.210255 0.236264 0.300822 
0.639623 0.383415 0.723442 
0.621426 0.679808 0.837602 
0.789162 0.672851 0.339804 
0.708817 0.729367 0.252215 
0.754877 0.402396 0.231209 
0.220224 0.269747 0.241768 
0.738782 0.616491 0.831187 
0.652854 0.671478 0.802308 
0.756925 0.688957 0.294542 
0.744231 0.255961 0.847884 
0.210133 0.244476 0.258436 
0.687973 0.188738 0.351885 
0.686616 0.730005 0.850851 
0.243200 0.628298 0.263358 
0.186870 0.390496 0.260700 
0.704403 0.634376 0.780735 
0.264824 0.315709 0.334433 
0.580745 0.723571 0.290167 
0.787319 0.301582 0.384301 
0.742027 0.722841 0.832517 
0.638685 0.654144 0.344203 
0.212554 0.294311 0.273233 
0.658519 0.326404 0.375015 
0.182013 0.251686 0.358366 
0.765826 0.255736 0.307906 
0.547478 0.636281 0.323658 
0.642874 0.667992 0.707284 
0.791826 0.355465 0.368642 
0.376949 0.641258 0.249408 
0.613716 0.726925 0.814469 
0.210219 0.278768 0.290994 
0.652286 0.678567 0.765371 
0.375737 0.787565 0.343265 
0.745880 0.232417 0.226320 
0.211795 0.388504 0.256561 
0.745294 0.751758 0.224127 
0.550249 0.670608 0.822246 
0.206074 0.422166 0.376978 
0.766721 0.209318 0.313723 
0.324078 0.275344 0.339325 
0.668106 0.672565 0.850314 
0.679322 0.271428 0.244235 
0.540143 0.689008 0.212801 
0.328709 0.286073 0.410042 
0.669984 0.260903 0.239941 
0.230962 0.616391 0.250942 
0.733238 0.691210 0.831448 
0.651992 0.673805 0.714334 
0.710033 0.306843 0.328984 
0.217023 0.252941 0.367741 
0.735655 0.709296 0.275619 
0.733425 0.798063 0.338184 
0.697039 0.314250 0.465881 
0.207601 0.319815 0.240185 
0.578266 0.699306 0.786584 
0.756681 0.321698 0.266100 
0.290526 0.669115 0.243252 
0.655531 0.695492 0.837448 
0.384376 0.275580 0.289396 
0.715481 0.363620 0.400345 
0.720902 0.778938 0.279419 
0.602931 0.675108 0.761163 
0.214386 0.265265 0.235524 
0.204964 0.361119 0.239121 
0.700355 0.227570 0.801833 
0.697811 0.579461 0.276303 
0.623948 0.731476 0.812221 
0.632954 0.233998 0.394690 
0.654023 0.673913 0.884725 
0.265535 0.343166 0.275836 
0.719520 0.785639 0.309416 
0.219804 0.380924 0.284467 
0.215912 0.766689 0.442196 
0.668153 0.213934 0.331487 
0.763269 0.747415 0.779700 
0.366023 0.720896 0.227003 
0.710708 0.649019 0.810130 
0.200520 0.242818 0.271047 
0.727262 0.318641 0.274856 
0.208367 0.218362 0.257643 
0.763817 0.739850 0.356011 
0.692665 0.320411 0.825208 
0.636142 0.684344 0.729916 
0.699458 0.261239 0.284046 
0.745278 0.755076 0.260542 
0.650144 0.593252 0.670595 
0.235990 0.349057 0.381173 
0.729349 0.294255 0.275311 
0.685384 0.712012 0.334174 
0.308591 0.341489 0.354523 
0.584412 0.697787 0.840291 
0.609683 0.660935 0.871243 
0.799549 0.764112 0.319722 
0.302446 0.325553 0.337959 
0.749133 0.232762 0.783777 
0.629295 0.219512 0.777755 
0.748403 0.703044 0.306375 
0.223944 0.345690 0.268404 
0.596310 0.751940 0.665200 
0.205433 0.242116 0.336343 
0.596193 0.709440 0.754103 
0.725466 0.723724 0.422132 
0.700909 0.325896 0.218866 
0.698997 0.700245 0.271817 
0.659262 0.243386 0.280510 
0.652944 0.595848 0.733195 
0.182314 0.404779 0.271971 
0.670346 0.672687 0.872772 
0.264294 0.310072 0.314706 
0.589434 0.711977 0.250396 
0.780422 0.375154 0.297032 
0.689475 0.277574 0.339896 
0.264337 0.297991 0.238456 
0.582233 0.687525 0.857184 
0.748248 0.686251 0.401825 
0.293595 0.309846 0.353352 
0.667242 0.616686 0.836535 
0.698953 0.746533 0.245013 
0.680042 0.357977 0.317408 
0.775559 0.698849 0.776855 
0.693661 0.239105 0.276233 
0.673671 0.672103 0.248842 
0.201182 0.351546 0.230805 
0.699600 0.726917 0.652043 
0.775771 0.693336 0.399548 
0.285889 0.267464 0.236210 
0.656380 0.269717 0.799706 
0.324302 0.730239 0.275705 
0.261246 0.275322 0.413313 
0.719719 0.638231 0.714806 
0.693434 0.264115 0.261598 
0.673857 0.208186 0.293216 
0.702570 0.709302 0.832076 
0.252238 0.256561 0.321032 
0.545284 0.636931 0.277561 
0.225636 0.284581 0.288844 
0.729871 0.312899 0.857981 
0.748348 0.674257 0.650157 
0.688288 0.718419 0.338719 
0.258788 0.330648 0.373057 
0.699376 0.751724 0.850844 
0.703570 0.310752 0.210166 
0.645662 0.776415 0.324475 
0.733273 0.649210 0.246179 
0.203811 0.272362 0.330696 
0.679419 0.670074 0.748452 
0.717408 0.303735 0.648295 
0.350883 0.672931 0.302242 
0.667077 0.689229 0.850384 
0.245811 0.350549 0.379602 
0.777611 0.308471 0.267645 
0.260439 0.381953 0.290820 
0.729611 0.613595 0.813825 
0.323399 0.765863 0.394537 
0.681912 0.228374 0.244600 
0.695130 0.662282 0.275486 
0.195550 0.290099 0.342481 
0.661924 0.670797 0.699181 
0.740642 0.251557 0.292136 
0.689315 0.298352 0.325249 
0.729928 0.603869 0.348894 
0.248048 0.297764 0.226082 
0.602663 0.761761 0.842933 
0.300039 0.313080 0.348667 
0.760653 0.345794 0.235467 
0.645643 0.714032 0.829285 
0.661849 0.624944 0.339260 
0.686478 0.685632 0.745981 
0.204338 0.661436 0.251129 
0.249968 0.285360 0.375931 
0.687392 0.230823 0.341377 
0.759092 0.234242 0.236248 
0.798194 0.636581 0.355626 
0.663209 0.699367 0.741667 
0.351438 0.329161 0.356956 
0.322270 0.343913 0.310085 
0.701002 0.667584 0.289527 
0.723803 0.763409 0.850270 
0.705006 0.234523 0.701801 
0.723740 0.737311 0.287786 
0.219221 0.281400 0.383052 
0.684341 0.286960 0.252306 
0.638094 0.627130 0.831130 
0.628282 0.281025 0.847328 
0.689283 0.799982 0.742984 
0.734921 0.678172 0.279123 
0.272429 0.276934 0.282007 
0.708183 0.407781 0.338391 
0.242101 0.699925 0.259842 
0.646802 0.747155 0.821958 
0.211682 0.242237 0.279108 
0.738209 0.689226 0.798463 
0.224968 0.297206 0.355773 
0.742740 0.322549 0.270366 
0.366389 0.766386 0.285011 
0.746753 0.618486 0.862760 
0.301952 0.743553 0.259350 
0.651306 0.359382 0.249035 
0.225595 0.305503 0.300901 
0.232545 0.258495 0.319550 
0.779719 0.728678 0.330168 
0.667251 0.287459 0.204477 
0.666584 0.679646 0.750686 
0.748836 0.269972 0.846233 
0.255990 0.324944 0.238138 
0.653875 0.596866 0.349755 
0.666417 0.805831 0.773171 
0.673361 0.348026 0.773904 
0.205876 0.334399 0.347760 
0.576086 0.238314 0.278825 
0.718493 0.752071 0.708395 
0.666374 0.745002 0.284075 
0.672062 0.276975 0.782780 
0.202290 0.233812 0.284272 
0.582942 0.689086 0.823774 
0.746410 0.766868 0.311605 
0.764556 0.383433 0.332250 
0.788945 0.645560 0.300330 
0.256981 0.684749 0.788233 
0.284851 0.299664 0.356922 
0.713816 0.625715 0.841015 
0.349921 0.357747 0.432908 
0.708007 0.673028 0.824003 
0.292573 0.200356 0.296120 
0.694730 0.709338 0.326547 
0.677783 0.255895 0.800121 
0.687674 0.712577 0.364408 
0.198334 0.249839 0.395455 
0.689296 0.338985 0.287792 
0.712973 0.567285 0.733184 
0.293916 0.298211 0.273276 
0.680119 0.689899 0.797918 
0.754957 0.701563 0.319588 
0.712861 0.262624 0.689209 
0.696949 0.648735 0.237228 
0.651315 0.278652 0.428806 
0.245735 0.798118 0.434568 
0.693685 0.678314 0.744468 
0.243846 0.255231 0.278739 
0.289455 0.250118 0.230400 
0.757393 0.305763 0.673415 
0.562348 0.731633 0.804707 
0.752507 0.635362 0.344592 
0.699042 0.624268 0.716559 
0.325576 0.685534 0.374027 
0.760593 0.335436 0.351962 
0.257817 0.237667 0.233928 
0.287005 0.289512 0.307101 
0.746497 0.361754 0.302901 
0.612518 0.758895 0.847055 
0.684955 0.726256 0.233896 
0.653380 0.215562 0.335086 
0.223172 0.360150 0.279060 
0.193540 0.707060 0.363354 
0.733234 0.667264 0.857755 
0.631327 0.712300 0.225062 
0.723934 0.752048 0.846718 
0.650539 0.378149 0.395354 
0.228697 0.256761 0.343035 
0.713496 0.217762 0.325988 
0.179317 0.233581 0.353742 
0.678256 0.686117 0.780760 
0.368921 0.739177 0.289668 
0.780297 0.295373 0.349586 
0.565304 0.693466 0.395683 
0.677341 0.718355 0.820836 
0.261441 0.324593 0.232984 
0.665556 0.368147 0.296581 
0.223780 0.262095 0.350185 
0.159610 0.652393 0.338181 
0.750599 0.717014 0.781675 
0.165699 0.332868 0.281670 
0.628450 0.685709 0.217266 
0.722517 0.672011 0.740951 
0.644682 0.265616 0.423235 
0.284046 0.297060 0.241717 
0.655296 0.225165 0.876082 
0.699891 0.785844 0.361608 
0.622162 0.608456 0.718492 
0.678081 0.704873 0.249279 
0.674016 0.222668 0.257132 
0.191239 0.217656 0.278159 
0.656179 0.675851 0.762579 
0.756339 0.270890 0.271104 
0.314997 0.236613 0.400256 
0.189908 0.627436 0.310331 
0.681919 0.713957 0.765958 
0.760115 0.690621 0.297962 
0.684709 0.206330 0.752852 
0.210234 0.242057 0.253130 
0.689231 0.697487 0.709711 
0.715543 0.309808 0.287993 
0.291332 0.850266 0.317166 
0.671708 0.714008 0.865183 
0.342239 0.298202 0.342612 
0.283938 0.306988 0.346698 
0.651682 0.327448 0.254445 
0.645233 0.663222 0.261566 
0.688479 0.645018 0.839733 
0.725015 0.678158 0.745942 
0.633242 0.714198 0.346653 
0.707297 0.290118 0.283558 
0.179980 0.264310 0.321443 
0.624757 0.305270 0.333197 
0.611225 0.762316 0.844421 
0.756542 0.605479 0.263342 
0.231175 0.363722 0.283075 
0.246859 0.311121 0.330054 
0.716668 0.394117 0.671051 
0.648774 0.668166 0.674694 
0.730907 0.765423 0.306908 
0.686524 0.726548 0.811257 
0.770503 0.262015 0.314696 
0.199555 0.369551 0.243288 
0.317370 0.661655 0.348184 
0.801199 0.668977 0.779082 
0.705968 0.192306 0.653653 
0.213701 0.226497 0.371961 
0.626332 0.646312 0.245789 
0.310668 0.355108 0.273921 
0.668501 0.629236 0.845069 
0.700735 0.231056 0.252109 
0.661127 0.742831 0.352578 
0.778503 0.362452 0.291728 
0.176770 0.677266 0.347628 
0.249797 0.236963 0.419324 
0.680426 0.772715 0.784256 
0.295693 0.362929 0.280481 
0.631146 0.230869 0.325683 
0.773611 0.679872 0.343135 
0.619437 0.678583 0.797488 
0.165826 0.318096 0.372376 
0.621247 0.210470 0.257117 
0.763308 0.736069 0.802682 
0.583210 0.685986 0.245369 
0.789788 0.267679 0.355262 
0.551968 0.798328 0.361782 
0.235496 0.260732 0.260796 
0.654721 0.676433 0.747829 
0.729352 0.229306 0.322303 
0.673113 0.738297 0.719997 
0.762777 0.649540 0.847514 
0.314126 0.268338 0.212598 
0.220327 0.653004 0.328196 
0.589071 0.772856 0.383296 
0.721999 0.206224 0.273573 
0.664965 0.735446 0.773269 
0.241000 0.320444 0.391549 
0.705123 0.675795 0.727259 
0.277519 0.291382 0.391961 
0.653210 0.778888 0.265754 
0.766124 0.226903 0.272728 
0.327287 0.341850 0.344855 
0.787876 0.706478 0.300209 
0.710858 0.767035 0.811377 
0.665295 0.233759 0.328240 
0.657409 0.285334 0.205698 
0.311510 0.252660 0.413095 
0.682698 0.802884 0.780752 
0.299845 0.632495 0.301407 
0.573473 0.713178 0.758916 
0.686691 0.726951 0.290149 
0.224823 0.210876 0.305781 
0.728121 0.333321 0.796593 
0.354951 0.592367 0.240707 
0.686851 0.670195 0.762066 
0.704875 0.225072 0.240123 
0.224155 0.264052 0.383880 
0.689493 0.297506 0.392473 
0.673667 0.700016 0.805508 
0.260481 0.326099 0.312262 
0.705035 0.688193 0.286456 
0.261145 0.269540 0.353449 
0.638391 0.662466 0.857177 
0.758513 0.656022 0.404387 
0.662635 0.349344 0.216570 
0.664750 0.736978 0.303810 
0.754666 0.672869 0.812322 
0.235883 0.376553 0.310973 
0.658593 0.314330 0.321317 
0.202195 0.281638 0.395196 
0.730149 0.251467 0.292519 
0.258883 0.693996 0.291785 
0.713990 0.716339 0.815220 
0.762271 0.762943 0.301466 
0.730465 0.199650 0.811771 
0.342254 0.311498 0.340285 
0.653096 0.741729 0.762847 
0.639166 0.643034 0.851228 
0.212974 0.318158 0.243659 
0.741499 0.743555 0.306294 
0.717857 0.251482 0.416715 
0.775185 0.668944 0.751891 
0.210974 0.313125 0.255789 
0.592220 0.255692 0.376920 
0.758984 0.722374 0.234725 
0.796818 0.299883 0.300245 
0.334274 0.302267 0.318997 
0.638387 0.700714 0.345748 
0.653510 0.722868 0.868540 
0.262057 0.406001 0.331127 
0.624964 0.631804 0.322760 
0.677423 0.269482 0.285051 
0.735497 0.690965 0.800269 
0.695747 0.680859 0.839245 
0.684443 0.337062 0.290769 
0.318677 0.253128 0.273271 
0.233112 0.775816 0.336255 
0.166785 0.270105 0.297848 
0.730312 0.710126 0.237843 
0.697969 0.333792 0.671410 
0.683143 0.718758 0.760677 
0.731813 0.408811 0.863361 
0.661679 0.712868 0.649063 
0.227387 0.212180 0.310636 
0.664927 0.768590 0.306812 
0.691523 0.620808 0.323608 
0.708280 0.331904 0.351017 
0.646953 0.712384 0.833398 
0.351762 0.335840 0.334269 
0.674385 0.352292 0.737433 
0.252046 0.285770 0.297340 
0.710823 0.771467 0.282317 
0.646969 0.720748 0.631787 
0.217331 0.207447 0.283339 
0.744621 0.669551 0.735819 
0.734164 0.786859 0.439525 
0.631344 0.300426 0.261431 
0.678191 0.192997 0.275950 
0.709411 0.799024 0.247540 
0.666399 0.581747 0.730045 
0.191463 0.288023 0.322710 
0.758339 0.354824 0.248471 
0.613751 0.772885 0.802066 
0.654045 0.751043 0.339805 
0.589632 0.317734 0.846200 
0.203879 0.282737 0.365592 
0.780730 0.702249 0.814210 
0.633527 0.724671 0.236978 
0.197404 0.302221 0.395524 
0.597903 0.207544 0.327232 
0.180625 0.281052 0.297764 
0.701421 0.661223 0.815167 
0.658480 0.331874 0.234225 
0.676263 0.664957 0.315360 
0.338135 0.740563 0.289459 
0.688726 0.276276 0.309551 
0.213542 0.323956 0.299125 
0.762792 0.641833 0.800782 
0.760079 0.655387 0.303700 
0.619033 0.730370 0.809536 
0.281190 0.255561 0.290508 
0.691578 0.267733 0.624671 
0.735700 0.677471 0.229341 
